c28992r1000,aantal_inwoners,geometry,0-1,1-2,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-0,Total
444,15975,"POLYGON ((95000 434000, 95000 435000, 94000 435000, 94000 434000, 95000 434000))",0.08205128205128205,0.11794871794871796,0.06153846153846154,0.09230769230769231,0.0717948717948718,0.0717948717948718,0.09743589743589744,0.08717948717948719,0.20000000000000004,0.4358974358974359,0.3846153846153846,0.35384615384615387,0.39487179487179486,0.39487179487179486,0.4307692307692308,0.49230769230769234,0.26666666666666666,0.2871794871794872,0.2923076923076923,0.23076923076923075,0.21025641025641026,0.17435897435897438,0.13333333333333333,0.2153846153846154,5.57948717948718
445,9690,"POLYGON ((95000 435000, 95000 436000, 94000 436000, 94000 435000, 95000 435000))",0.08717948717948719,0.0717948717948718,0.020512820512820513,0.06666666666666667,0.03076923076923077,0.046153846153846156,0.06153846153846154,0.07692307692307693,0.12307692307692308,0.1076923076923077,0.08717948717948719,0.09743589743589744,0.11794871794871796,0.22051282051282053,0.13846153846153847,0.12307692307692308,0.12307692307692308,0.13846153846153847,0.15384615384615385,0.18974358974358974,0.14871794871794872,0.13846153846153847,0.12307692307692308,0.11794871794871796,2.6102564102564108
446,5735,"POLYGON ((95000 436000, 95000 437000, 94000 437000, 94000 436000, 95000 436000))",0.015384615384615385,0.020512820512820513,0.020512820512820513,0.025641025641025644,0.010256410256410256,0.05128205128205129,0.025641025641025644,0.0358974358974359,0.0358974358974359,0.05128205128205129,0.046153846153846156,0.03076923076923077,0.020512820512820513,0.0717948717948718,0.05128205128205129,0.05641025641025641,0.05128205128205129,0.05641025641025641,0.0717948717948718,0.07692307692307693,0.06153846153846154,0.07692307692307693,0.05641025641025641,0.0358974358974359,1.0564102564102564
447,14525,"POLYGON ((95000 437000, 95000 438000, 94000 438000, 94000 437000, 95000 437000))",0.08205128205128205,0.05128205128205129,0.03076923076923077,0.03076923076923077,0.010256410256410256,0.010256410256410256,0.046153846153846156,0.03076923076923077,0.0717948717948718,0.06153846153846154,0.046153846153846156,0.06666666666666667,0.09230769230769231,0.08717948717948719,0.06153846153846154,0.12820512820512822,0.03076923076923077,0.08205128205128205,0.05128205128205129,0.05641025641025641,0.05641025641025641,0.08717948717948719,0.07692307692307693,0.05641025641025641,1.4051282051282052
448,7190,"POLYGON ((95000 438000, 95000 439000, 94000 439000, 94000 438000, 95000 438000))",0.05128205128205129,0.0358974358974359,0.015384615384615385,0.0358974358974359,0.015384615384615385,0.03076923076923077,0.010256410256410256,0.05128205128205129,0.0717948717948718,0.1076923076923077,0.12820512820512822,0.13846153846153847,0.158974358974359,0.12820512820512822,0.09743589743589744,0.11794871794871796,0.15384615384615385,0.08717948717948719,0.05641025641025641,0.15384615384615385,0.1076923076923077,0.06666666666666667,0.0717948717948718,0.05641025641025641,1.948717948717949
449,0,"POLYGON ((95000 439000, 95000 440000, 94000 440000, 94000 439000, 95000 439000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.010256410256410256,0.0,0.0,0.005128205128205128,0.0,0.0,0.010256410256410256,0.0,0.0,0.0,0.03076923076923077
450,1055,"POLYGON ((95000 440000, 95000 441000, 94000 441000, 94000 440000, 95000 440000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.005128205128205128,0.0,0.005128205128205128,0.010256410256410256,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.046153846153846156
451,5510,"POLYGON ((95000 441000, 95000 442000, 94000 442000, 94000 441000, 95000 441000))",0.0,0.0,0.010256410256410256,0.005128205128205128,0.010256410256410256,0.020512820512820513,0.020512820512820513,0.041025641025641026,0.08717948717948719,0.13846153846153847,0.05641025641025641,0.06666666666666667,0.08205128205128205,0.08717948717948719,0.046153846153846156,0.041025641025641026,0.0358974358974359,0.05641025641025641,0.025641025641025644,0.025641025641025644,0.06666666666666667,0.03076923076923077,0.010256410256410256,0.03076923076923077,0.9948717948717949
452,850,"POLYGON ((95000 442000, 95000 443000, 94000 443000, 94000 442000, 95000 442000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.005128205128205128,0.010256410256410256,0.0,0.0,0.005128205128205128,0.0,0.005128205128205128,0.0,0.0,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.0,0.05128205128205128
453,2990,"POLYGON ((96000 431000, 96000 432000, 95000 432000, 95000 431000, 96000 431000))",0.005128205128205128,0.015384615384615385,0.005128205128205128,0.0,0.010256410256410256,0.010256410256410256,0.0,0.020512820512820513,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.025641025641025644,0.025641025641025644,0.041025641025641026,0.020512820512820513,0.046153846153846156,0.020512820512820513,0.0358974358974359,0.025641025641025644,0.041025641025641026,0.03076923076923077,0.0358974358974359,0.010256410256410256,0.015384615384615385,0.5025641025641026
454,7710,"POLYGON ((96000 432000, 96000 433000, 95000 433000, 95000 432000, 96000 432000))",0.06153846153846154,0.020512820512820513,0.010256410256410256,0.041025641025641026,0.010256410256410256,0.0358974358974359,0.06153846153846154,0.1076923076923077,0.11794871794871796,0.13846153846153847,0.17948717948717952,0.19487179487179487,0.20512820512820515,0.20000000000000004,0.1641025641025641,0.17948717948717952,0.11282051282051282,0.1076923076923077,0.1076923076923077,0.08205128205128205,0.09230769230769231,0.1076923076923077,0.06666666666666667,0.0358974358974359,2.4410256410256412
455,3050,"POLYGON ((96000 433000, 96000 434000, 95000 434000, 95000 433000, 96000 433000))",0.005128205128205128,0.005128205128205128,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.015384615384615385,0.0,0.025641025641025644,0.015384615384615385,0.005128205128205128,0.05128205128205129,0.05128205128205129,0.046153846153846156,0.041025641025641026,0.05128205128205129,0.03076923076923077,0.03076923076923077,0.020512820512820513,0.041025641025641026,0.0358974358974359,0.03076923076923077,0.025641025641025644,0.005128205128205128,0.010256410256410256,0.5641025641025641
456,2500,"POLYGON ((96000 434000, 96000 435000, 95000 435000, 95000 434000, 96000 434000))",0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.010256410256410256,0.0,0.010256410256410256,0.020512820512820513,0.05641025641025641,0.041025641025641026,0.015384615384615385,0.015384615384615385,0.005128205128205128,0.03076923076923077,0.010256410256410256,0.05128205128205129,0.015384615384615385,0.010256410256410256,0.041025641025641026,0.05128205128205129,0.06153846153846154,0.0717948717948718,0.03076923076923077,0.05641025641025641,0.6205128205128205
457,1935,"POLYGON ((96000 435000, 96000 436000, 95000 436000, 95000 435000, 96000 435000))",0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.010256410256410256,0.025641025641025644,0.020512820512820513,0.03076923076923077,0.015384615384615385,0.0,0.010256410256410256,0.020512820512820513,0.005128205128205128,0.005128205128205128,0.010256410256410256,0.010256410256410256,0.015384615384615385,0.015384615384615385,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.23076923076923078
458,4025,"POLYGON ((96000 436000, 96000 437000, 95000 437000, 95000 436000, 96000 436000))",0.015384615384615385,0.015384615384615385,0.005128205128205128,0.020512820512820513,0.025641025641025644,0.03076923076923077,0.010256410256410256,0.046153846153846156,0.0358974358974359,0.05128205128205129,0.10256410256410257,0.11794871794871796,0.06666666666666667,0.09743589743589744,0.041025641025641026,0.07692307692307693,0.046153846153846156,0.046153846153846156,0.05128205128205129,0.015384615384615385,0.05641025641025641,0.005128205128205128,0.015384615384615385,0.05641025641025641,1.0512820512820513
459,3825,"POLYGON ((96000 437000, 96000 438000, 95000 438000, 95000 437000, 96000 437000))",0.0,0.015384615384615385,0.025641025641025644,0.010256410256410256,0.010256410256410256,0.0,0.020512820512820513,0.020512820512820513,0.03076923076923077,0.010256410256410256,0.041025641025641026,0.046153846153846156,0.08205128205128205,0.046153846153846156,0.041025641025641026,0.0358974358974359,0.020512820512820513,0.041025641025641026,0.046153846153846156,0.03076923076923077,0.03076923076923077,0.015384615384615385,0.020512820512820513,0.0358974358974359,0.676923076923077
460,290,"POLYGON ((96000 438000, 96000 439000, 95000 439000, 95000 438000, 96000 438000))",0.010256410256410256,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041025641025641026
461,0,"POLYGON ((96000 439000, 96000 440000, 95000 440000, 95000 439000, 96000 439000))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.005128205128205128,0.015384615384615385,0.005128205128205128,0.0,0.0,0.010256410256410256,0.0,0.015384615384615385,0.010256410256410256,0.0,0.005128205128205128,0.0,0.0,0.0,0.07179487179487179
462,2020,"POLYGON ((96000 440000, 96000 441000, 95000 441000, 95000 440000, 96000 440000))",0.015384615384615385,0.020512820512820513,0.015384615384615385,0.0,0.005128205128205128,0.005128205128205128,0.010256410256410256,0.025641025641025644,0.05128205128205129,0.0,0.015384615384615385,0.010256410256410256,0.05128205128205129,0.010256410256410256,0.015384615384615385,0.010256410256410256,0.010256410256410256,0.015384615384615385,0.010256410256410256,0.010256410256410256,0.0,0.015384615384615385,0.0,0.010256410256410256,0.33333333333333337
463,1335,"POLYGON ((96000 441000, 96000 442000, 95000 442000, 95000 441000, 96000 441000))",0.020512820512820513,0.005128205128205128,0.0,0.015384615384615385,0.015384615384615385,0.0,0.005128205128205128,0.015384615384615385,0.03076923076923077,0.03076923076923077,0.046153846153846156,0.046153846153846156,0.03076923076923077,0.0358974358974359,0.03076923076923077,0.041025641025641026,0.06153846153846154,0.025641025641025644,0.041025641025641026,0.015384615384615385,0.010256410256410256,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.5692307692307692
464,425,"POLYGON ((96000 442000, 96000 443000, 95000 443000, 95000 442000, 96000 442000))",0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.020512820512820513,0.0,0.005128205128205128,0.015384615384615385,0.005128205128205128,0.015384615384615385,0.025641025641025644,0.0358974358974359,0.0358974358974359,0.020512820512820513,0.020512820512820513,0.025641025641025644,0.025641025641025644,0.020512820512820513,0.025641025641025644,0.015384615384615385,0.010256410256410256,0.0,0.005128205128205128,0.3384615384615385
465,470,"POLYGON ((97000 431000, 97000 432000, 96000 432000, 96000 431000, 97000 431000))",0.0,0.005128205128205128,0.0,0.0,0.015384615384615385,0.0,0.005128205128205128,0.0,0.0,0.010256410256410256,0.020512820512820513,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.005128205128205128,0.0,0.005128205128205128,0.010256410256410256,0.0,0.015384615384615385,0.0,0.0,0.005128205128205128,0.0,0.1282051282051282
466,4235,"POLYGON ((97000 432000, 97000 433000, 96000 433000, 96000 432000, 97000 432000))",0.020512820512820513,0.046153846153846156,0.03076923076923077,0.010256410256410256,0.010256410256410256,0.046153846153846156,0.010256410256410256,0.05128205128205129,0.08717948717948719,0.09743589743589744,0.09230769230769231,0.08205128205128205,0.0717948717948718,0.08205128205128205,0.0717948717948718,0.07692307692307693,0.05128205128205129,0.041025641025641026,0.06153846153846154,0.05641025641025641,0.05641025641025641,0.05641025641025641,0.03076923076923077,0.03076923076923077,1.2717948717948717
